<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MSFT.US,D,19870629,000000,0.26221,0.26221,0.25425,0.25425,35953874,0
MSFT.US,D,19870630,000000,0.26221,0.26221,0.25425,0.25425,53769214,0
MSFT.US,D,19870701,000000,0.25425,0.25425,0.25425,0.25425,30782977,0
MSFT.US,D,19870702,000000,0.25425,0.25425,0.2464,0.2464,79785276,0
MSFT.US,D,19870706,000000,0.2464,0.2464,0.23841,0.23841,91864162,0
MSFT.US,D,19870707,000000,0.23841,0.23841,0.22251,0.22251,276440841,0
MSFT.US,D,19870708,000000,0.22251,0.23841,0.22251,0.23046,271350738,0
MSFT.US,D,19870709,000000,0.23046,0.2464,0.23046,0.23841,130039908,0
MSFT.US,D,19870710,000000,0.23841,0.23841,0.23046,0.23841,106366909,0
MSFT.US,D,19870713,000000,0.23841,0.2464,0.23841,0.2464,67787186,0
MSFT.US,D,19870714,000000,0.2464,0.26221,0.2464,0.26221,214349720,0
MSFT.US,D,19870715,000000,0.26221,0.26221,0.25425,0.25425,135735971,0
MSFT.US,D,19870716,000000,0.25425,0.25425,0.2464,0.25425,102367540,0
MSFT.US,D,19870717,000000,0.25425,0.25425,0.25425,0.25425,71907745,0
MSFT.US,D,19870720,000000,0.25425,0.25425,0.2464,0.2464,58940109,0
MSFT.US,D,19870721,000000,0.2464,0.2464,0.2464,0.2464,51264563,0
MSFT.US,D,19870722,000000,0.2464,0.2464,0.2464,0.2464,74856767,0
MSFT.US,D,19870723,000000,0.2464,0.2464,0.23046,0.23841,208290083,0
MSFT.US,D,19870724,000000,0.2464,0.2464,0.23841,0.2464,80997205,0
MSFT.US,D,19870727,000000,0.2464,0.2464,0.23841,0.2464,58657327,0
MSFT.US,D,19870728,000000,0.2464,0.25425,0.2464,0.2464,53526826,0
MSFT.US,D,19870729,000000,0.2464,0.2464,0.23841,0.2464,38822102,0
MSFT.US,D,19870730,000000,0.2464,0.2464,0.23841,0.23841,77926986,0
MSFT.US,D,19870731,000000,0.23841,0.23841,0.23046,0.23046,261776508,0
MSFT.US,D,19870803,000000,0.23046,0.23046,0.22251,0.23046,163206337,0
MSFT.US,D,19870804,000000,0.23046,0.23046,0.23046,0.23046,189464789,0
MSFT.US,D,19870805,000000,0.23046,0.2464,0.23046,0.23841,296235672,0
MSFT.US,D,19870806,000000,0.23841,0.25425,0.23841,0.2464,213986136,0
MSFT.US,D,19870807,000000,0.2464,0.26221,0.2464,0.25425,239881001,0
MSFT.US,D,19870810,000000,0.25425,0.25425,0.25425,0.25425,79179315,0
MSFT.US,D,19870811,000000,0.25425,0.26221,0.2464,0.25425,96146311,0
MSFT.US,D,19870812,000000,0.25425,0.25425,0.2464,0.2464,59424886,0
MSFT.US,D,19870813,000000,0.2464,0.26221,0.2464,0.25425,113113298,0
MSFT.US,D,19870814,000000,0.25425,0.25425,0.25425,0.25425,71301777,0
MSFT.US,D,19870817,000000,0.25425,0.25425,0.25425,0.25425,47224801,0
MSFT.US,D,19870818,000000,0.25425,0.25425,0.25425,0.25425,65848105,0
MSFT.US,D,19870819,000000,0.25425,0.25425,0.2464,0.25425,68595137,0
MSFT.US,D,19870820,000000,0.25425,0.26221,0.25425,0.26221,115092795,0
MSFT.US,D,19870821,000000,0.26221,0.27009,0.26221,0.26221,96752275,0
MSFT.US,D,19870824,000000,0.26221,0.27821,0.26221,0.27821,137109481,0
MSFT.US,D,19870825,000000,0.27821,0.28607,0.27821,0.28607,260847361,0
MSFT.US,D,19870826,000000,0.28607,0.29405,0.28607,0.28607,160055326,0
MSFT.US,D,19870827,000000,0.28607,0.28607,0.28607,0.28607,101599992,0
MSFT.US,D,19870828,000000,0.28607,0.30189,0.28607,0.29405,161024875,0
MSFT.US,D,19870831,000000,0.29405,0.29405,0.28607,0.29405,118284202,0
MSFT.US,D,19870901,000000,0.29405,0.29405,0.27821,0.27821,131655812,0
MSFT.US,D,19870902,000000,0.27821,0.28607,0.27821,0.28607,109962297,0
MSFT.US,D,19870903,000000,0.28607,0.29405,0.27821,0.28607,99499315,0
MSFT.US,D,19870904,000000,0.28607,0.28607,0.27821,0.27821,67827582,0
MSFT.US,D,19870908,000000,0.27821,0.27821,0.27009,0.27821,135129997,0
MSFT.US,D,19870909,000000,0.27821,0.28607,0.27821,0.27821,85158163,0
MSFT.US,D,19870910,000000,0.27821,0.28607,0.27821,0.28607,81603171,0
MSFT.US,D,19870911,000000,0.28607,0.28607,0.28607,0.28607,57566593,0
MSFT.US,D,19870914,000000,0.28607,0.29405,0.28607,0.29405,132504157,0
MSFT.US,D,19870915,000000,0.29405,0.29405,0.28607,0.29405,54779159,0
MSFT.US,D,19870916,000000,0.29405,0.29405,0.28607,0.28607,80956808,0
MSFT.US,D,19870917,000000,0.28607,0.29405,0.27821,0.28607,97398638,0
MSFT.US,D,19870918,000000,0.28607,0.28607,0.28607,0.28607,44396974,0
MSFT.US,D,19870921,000000,0.26221,0.28607,0.26221,0.26221,120001099,0
MSFT.US,D,19870922,000000,0.26221,0.28607,0.26221,0.28607,115032190,0
MSFT.US,D,19870923,000000,0.28607,0.30189,0.28607,0.30189,151066859,0
MSFT.US,D,19870924,000000,0.29405,0.30978,0.29405,0.30189,166135166,0
MSFT.US,D,19870925,000000,0.30189,0.32579,0.30189,0.30978,115658350,0
MSFT.US,D,19870928,000000,0.30978,0.32579,0.30189,0.31787,134019069,0
MSFT.US,D,19870929,000000,0.31787,0.32579,0.31787,0.31787,80532636,0
MSFT.US,D,19870930,000000,0.31787,0.33368,0.31787,0.32579,120182883,0
MSFT.US,D,19871001,000000,0.32579,0.34163,0.32579,0.34163,178456446,0
MSFT.US,D,19871002,000000,0.34163,0.35751,0.34163,0.35751,184657466,0
MSFT.US,D,19871005,000000,0.36557,0.38945,0.36557,0.38945,258544696,0
MSFT.US,D,19871006,000000,0.38945,0.38945,0.36557,0.36557,284803149,0
MSFT.US,D,19871007,000000,0.36557,0.37337,0.35751,0.35751,176234565,0
MSFT.US,D,19871008,000000,0.36557,0.36557,0.34163,0.35751,135978355,0
MSFT.US,D,19871009,000000,0.35751,0.37337,0.35751,0.35751,131696203,0
MSFT.US,D,19871012,000000,0.35751,0.35751,0.34163,0.35751,164377869,0
MSFT.US,D,19871013,000000,0.35751,0.36557,0.34971,0.36557,135796564,0
MSFT.US,D,19871014,000000,0.36557,0.37337,0.34971,0.34971,160216918,0
MSFT.US,D,19871015,000000,0.34971,0.35751,0.34971,0.34971,180698500,0
MSFT.US,D,19871016,000000,0.34971,0.36557,0.31787,0.31787,294902546,0
MSFT.US,D,19871019,000000,0.30189,0.31787,0.22251,0.22251,206027806,0
MSFT.US,D,19871020,000000,0.23046,0.25425,0.21452,0.23841,454473106,0
MSFT.US,D,19871021,000000,0.25425,0.30189,0.2464,0.27821,367618221,0
MSFT.US,D,19871022,000000,0.27821,0.28607,0.25425,0.26221,313081468,0
MSFT.US,D,19871023,000000,0.26221,0.26221,0.23841,0.23841,158176840,0
MSFT.US,D,19871026,000000,0.23046,0.23841,0.18271,0.19065,208047671,0
MSFT.US,D,19871027,000000,0.19862,0.21452,0.19065,0.20668,329240507,0
MSFT.US,D,19871028,000000,0.19862,0.20668,0.19065,0.20668,210067563,0
MSFT.US,D,19871029,000000,0.20668,0.23841,0.20668,0.23841,234306131,0
MSFT.US,D,19871030,000000,0.2464,0.26221,0.23841,0.2464,236326017,0
MSFT.US,D,19871102,000000,0.2464,0.25425,0.23841,0.2464,118910360,0
MSFT.US,D,19871103,000000,0.2464,0.2464,0.21452,0.23841,162923559,0
MSFT.US,D,19871104,000000,0.23046,0.25425,0.23046,0.23841,133736279,0
MSFT.US,D,19871105,000000,0.2464,0.25425,0.23841,0.2464,114224241,0
MSFT.US,D,19871106,000000,0.2464,0.2464,0.23046,0.23841,105700344,0
MSFT.US,D,19871109,000000,0.23046,0.23841,0.22251,0.23046,121455410,0
MSFT.US,D,19871110,000000,0.23046,0.23841,0.22251,0.23046,127878627,0
MSFT.US,D,19871111,000000,0.23841,0.2464,0.23046,0.2464,76614068,0
MSFT.US,D,19871112,000000,0.25425,0.25425,0.2464,0.2464,139109168,0
MSFT.US,D,19871113,000000,0.2464,0.2464,0.23841,0.23841,82047540,0
MSFT.US,D,19871116,000000,0.23841,0.2464,0.23841,0.23841,83421067,0
MSFT.US,D,19871117,000000,0.23046,0.23841,0.22251,0.23046,97237040,0
MSFT.US,D,19871118,000000,0.23841,0.23841,0.22251,0.23841,125272991,0
MSFT.US,D,19871119,000000,0.23841,0.23841,0.23046,0.23046,105235771,0
MSFT.US,D,19871120,000000,0.22251,0.23841,0.22251,0.23841,115678547,0
MSFT.US,D,19871123,000000,0.23046,0.23841,0.23046,0.23841,62616290,0
MSFT.US,D,19871124,000000,0.23841,0.2464,0.22251,0.23841,101317197,0
MSFT.US,D,19871125,000000,0.23841,0.23841,0.23046,0.23046,45103928,0
MSFT.US,D,19871127,000000,0.23046,0.23046,0.22251,0.22251,25692881,0
MSFT.US,D,19871130,000000,0.22251,0.22251,0.19862,0.22251,230266374,0
MSFT.US,D,19871201,000000,0.22251,0.23046,0.21452,0.21452,103155292,0
MSFT.US,D,19871202,000000,0.21452,0.22251,0.21452,0.21452,96105904,0
MSFT.US,D,19871203,000000,0.22251,0.22251,0.19862,0.19862,179082596,0
MSFT.US,D,19871204,000000,0.19862,0.20668,0.19862,0.20668,170780902,0
MSFT.US,D,19871207,000000,0.21452,0.21452,0.20668,0.21452,92874108,0
MSFT.US,D,19871208,000000,0.21452,0.23841,0.21452,0.23841,157833458,0
MSFT.US,D,19871209,000000,0.23046,0.23841,0.23046,0.23046,117536840,0
MSFT.US,D,19871210,000000,0.22251,0.2464,0.22251,0.23841,232286245,0
MSFT.US,D,19871211,000000,0.23841,0.23841,0.23046,0.23841,101660580,0
MSFT.US,D,19871214,000000,0.23841,0.25425,0.23841,0.25425,133413104,0
MSFT.US,D,19871215,000000,0.25425,0.25425,0.2464,0.25425,157409280,0
MSFT.US,D,19871216,000000,0.2464,0.27009,0.2464,0.27009,148037036,0
MSFT.US,D,19871217,000000,0.27009,0.27009,0.25425,0.25425,131878000,0
MSFT.US,D,19871218,000000,0.26221,0.26221,0.25425,0.25425,73624641,0
MSFT.US,D,19871221,000000,0.26221,0.26221,0.25425,0.25425,71766356,0
MSFT.US,D,19871222,000000,0.25425,0.26221,0.2464,0.26221,58596731,0
MSFT.US,D,19871223,000000,0.26221,0.26221,0.26221,0.26221,85158163,0
MSFT.US,D,19871224,000000,0.26221,0.26221,0.26221,0.26221,17774946,0
MSFT.US,D,19871228,000000,0.26221,0.26221,0.2464,0.25425,71140192,0
MSFT.US,D,19871229,000000,0.25425,0.27009,0.2464,0.27009,111457003,0
MSFT.US,D,19871230,000000,0.27009,0.27821,0.27009,0.27821,99176131,0
MSFT.US,D,19871231,000000,0.27009,0.27821,0.26221,0.27009,86329696,0
MSFT.US,D,19880104,000000,0.27009,0.27821,0.27009,0.27821,154783438,0
MSFT.US,D,19880105,000000,0.28607,0.28607,0.27821,0.28607,218147090,0
MSFT.US,D,19880106,000000,0.28607,0.29405,0.28607,0.28607,170679893,0
MSFT.US,D,19880107,000000,0.28607,0.30189,0.28607,0.30189,127191870,0
MSFT.US,D,19880108,000000,0.30189,0.30189,0.27821,0.27821,204007918,0
MSFT.US,D,19880111,000000,0.27821,0.28607,0.27009,0.28607,201382083,0
MSFT.US,D,19880112,000000,0.28607,0.28607,0.27009,0.27821,236326017,0
MSFT.US,D,19880113,000000,0.27821,0.28607,0.27009,0.27821,134867417,0
MSFT.US,D,19880114,000000,0.28607,0.28607,0.27821,0.27821,56960633,0
MSFT.US,D,19880115,000000,0.29405,0.29405,0.28607,0.28607,129292542,0
MSFT.US,D,19880118,000000,0.28607,0.28607,0.27821,0.28607,42134709,0
MSFT.US,D,19880119,000000,0.27821,0.28607,0.27821,0.28607,66514660,0
MSFT.US,D,19880120,000000,0.27821,0.28607,0.26221,0.27009,292882657,0
MSFT.US,D,19880121,000000,0.27009,0.27821,0.27009,0.27009,175487217,0
MSFT.US,D,19880122,000000,0.27821,0.27821,0.26221,0.27009,105619548,0
MSFT.US,D,19880125,000000,0.27009,0.27821,0.27009,0.27821,105902333,0
MSFT.US,D,19880126,000000,0.27009,0.27821,0.27009,0.27009,61101381,0
MSFT.US,D,19880127,000000,0.27009,0.27821,0.27009,0.27821,140846257,0
MSFT.US,D,19880128,000000,0.27821,0.27821,0.27821,0.27821,41124768,0
MSFT.US,D,19880129,000000,0.27821,0.28607,0.27009,0.27821,93560871,0
MSFT.US,D,19880201,000000,0.27821,0.28607,0.27009,0.27009,68352754,0
MSFT.US,D,19880202,000000,0.27009,0.27821,0.27009,0.27821,85218757,0
MSFT.US,D,19880203,000000,0.27821,0.27821,0.26221,0.26221,106326504,0
MSFT.US,D,19880204,000000,0.26221,0.26221,0.2464,0.25425,160903671,0
MSFT.US,D,19880205,000000,0.25425,0.26221,0.25425,0.25425,131999180,0
MSFT.US,D,19880208,000000,0.25425,0.26221,0.25425,0.25425,102226147,0
MSFT.US,D,19880209,000000,0.26221,0.26221,0.25425,0.26221,70049451,0
MSFT.US,D,19880210,000000,0.26221,0.27009,0.26221,0.26221,108043403,0
MSFT.US,D,19880211,000000,0.27009,0.27009,0.26221,0.27009,97398638,0
MSFT.US,D,19880212,000000,0.27009,0.27821,0.27009,0.27009,112527546,0
MSFT.US,D,19880216,000000,0.27009,0.28607,0.27009,0.28607,94449607,0
MSFT.US,D,19880217,000000,0.28607,0.29405,0.28607,0.28607,142118786,0
MSFT.US,D,19880218,000000,0.28607,0.29405,0.28607,0.28607,118041815,0
MSFT.US,D,19880219,000000,0.28607,0.29405,0.28607,0.29405,74573989,0
MSFT.US,D,19880222,000000,0.29405,0.29405,0.28607,0.29405,73261064,0
MSFT.US,D,19880223,000000,0.29405,0.29405,0.29405,0.29405,128666385,0
MSFT.US,D,19880224,000000,0.29405,0.30189,0.29405,0.29405,111598396,0
MSFT.US,D,19880225,000000,0.29405,0.30189,0.28607,0.28607,86349891,0
MSFT.US,D,19880226,000000,0.28607,0.29405,0.28607,0.28607,41973117,0
MSFT.US,D,19880229,000000,0.28607,0.29405,0.28607,0.29405,55162936,0
MSFT.US,D,19880301,000000,0.29405,0.29405,0.28607,0.29405,60737803,0
MSFT.US,D,19880302,000000,0.29405,0.30189,0.29405,0.29405,95237362,0
MSFT.US,D,19880303,000000,0.29405,0.30189,0.29405,0.30189,117355058,0
MSFT.US,D,19880304,000000,0.30189,0.30189,0.29405,0.30189,95883729,0
MSFT.US,D,19880307,000000,0.30189,0.30978,0.30189,0.30978,109416931,0
MSFT.US,D,19880308,000000,0.30978,0.31787,0.30978,0.31787,135917756,0
MSFT.US,D,19880309,000000,0.31787,0.31787,0.30978,0.31787,114648422,0
MSFT.US,D,19880310,000000,0.31787,0.32579,0.30978,0.30978,137392266,0
MSFT.US,D,19880311,000000,0.30978,0.30978,0.30189,0.30978,118243798,0
MSFT.US,D,19880314,000000,0.30978,0.31787,0.30189,0.31787,64918958,0
MSFT.US,D,19880315,000000,0.31787,0.31787,0.30978,0.30978,61384160,0
MSFT.US,D,19880316,000000,0.30978,0.31787,0.30978,0.31787,76513074,0
MSFT.US,D,19880317,000000,0.32579,0.32579,0.31787,0.31787,175769997,0
MSFT.US,D,19880318,000000,0.31787,0.31787,0.28607,0.28607,238345883,0
MSFT.US,D,19880321,000000,0.28607,0.29405,0.27821,0.29405,278743505,0
MSFT.US,D,19880322,000000,0.29405,0.30189,0.29405,0.30189,162479182,0
MSFT.US,D,19880323,000000,0.30189,0.30978,0.29405,0.29405,212087446,0
MSFT.US,D,19880324,000000,0.29405,0.29405,0.27821,0.27821,224206736,0
MSFT.US,D,19880325,000000,0.27821,0.28607,0.27821,0.27821,66393470,0
MSFT.US,D,19880328,000000,0.27821,0.28607,0.27009,0.27821,94187021,0
MSFT.US,D,19880329,000000,0.28607,0.28607,0.27821,0.27821,113214296,0
MSFT.US,D,19880330,000000,0.27821,0.28607,0.27009,0.27009,141270437,0
MSFT.US,D,19880331,000000,0.27009,0.27821,0.27009,0.27821,70493829,0
MSFT.US,D,19880404,000000,0.27821,0.27821,0.27009,0.27009,66938839,0
MSFT.US,D,19880405,000000,0.27821,0.27821,0.27009,0.27821,58576536,0
MSFT.US,D,19880406,000000,0.27821,0.28607,0.27821,0.28607,105619548,0
MSFT.US,D,19880407,000000,0.28607,0.29405,0.28607,0.28607,105094385,0
MSFT.US,D,19880408,000000,0.28607,0.28607,0.28607,0.28607,81320393,0
MSFT.US,D,19880411,000000,0.28607,0.28607,0.28607,0.28607,56677843,0
MSFT.US,D,19880412,000000,0.28607,0.28607,0.27009,0.27821,73564045,0
MSFT.US,D,19880413,000000,0.27821,0.28607,0.27821,0.28607,59202699,0
MSFT.US,D,19880414,000000,0.27821,0.27821,0.26221,0.26221,154339066,0
MSFT.US,D,19880415,000000,0.26221,0.27009,0.26221,0.27009,160216918,0
MSFT.US,D,19880418,000000,0.27009,0.27009,0.26221,0.27009,67403412,0
MSFT.US,D,19880419,000000,0.27009,0.28607,0.27009,0.27009,106286111,0
MSFT.US,D,19880420,000000,0.27009,0.27009,0.26221,0.27009,91742967,0
MSFT.US,D,19880421,000000,0.27009,0.27821,0.26221,0.27009,89743289,0
MSFT.US,D,19880422,000000,0.27009,0.27821,0.27009,0.27009,47588380,0
MSFT.US,D,19880425,000000,0.27009,0.27821,0.27009,0.27009,32802860,0
MSFT.US,D,19880426,000000,0.27821,0.27821,0.27009,0.27821,65161344,0
MSFT.US,D,19880427,000000,0.27821,0.27821,0.27009,0.27821,67181222,0
MSFT.US,D,19880428,000000,0.27821,0.27821,0.27009,0.27821,39933037,0
MSFT.US,D,19880429,000000,0.27009,0.27009,0.27009,0.27009,90854225,0
MSFT.US,D,19880502,000000,0.27009,0.27009,0.26221,0.27009,69100108,0
MSFT.US,D,19880503,000000,0.27009,0.28607,0.27009,0.27821,88006189,0
MSFT.US,D,19880504,000000,0.27821,0.28607,0.27821,0.28607,105417554,0
MSFT.US,D,19880505,000000,0.27821,0.28607,0.27821,0.28607,34903532,0
MSFT.US,D,19880506,000000,0.27821,0.28607,0.27821,0.28607,61687143,0
MSFT.US,D,19880509,000000,0.28607,0.28607,0.27821,0.28607,48800314,0
MSFT.US,D,19880510,000000,0.28607,0.28607,0.27821,0.28607,65686511,0
MSFT.US,D,19880511,000000,0.27821,0.27821,0.27009,0.27821,83441265,0
MSFT.US,D,19880512,000000,0.27821,0.27821,0.27821,0.27821,37044610,0
MSFT.US,D,19880513,000000,0.27821,0.28607,0.27821,0.27821,25127313,0
MSFT.US,D,19880516,000000,0.27821,0.29405,0.27821,0.28607,83865436,0
MSFT.US,D,19880517,000000,0.29405,0.29405,0.28607,0.28607,98792356,0
MSFT.US,D,19880518,000000,0.28607,0.28607,0.27821,0.27821,114143443,0
MSFT.US,D,19880519,000000,0.27821,0.28607,0.27821,0.28607,80977010,0
MSFT.US,D,19880520,000000,0.28607,0.28607,0.27821,0.27821,59647070,0
MSFT.US,D,19880523,000000,0.27821,0.27821,0.27009,0.27009,70453425,0
MSFT.US,D,19880524,000000,0.27009,0.27821,0.27009,0.27821,77603809,0
MSFT.US,D,19880525,000000,0.27821,0.28607,0.27821,0.27821,75159753,0
MSFT.US,D,19880526,000000,0.27821,0.28607,0.27821,0.27821,60858998,0
MSFT.US,D,19880527,000000,0.27821,0.27821,0.27821,0.27821,46497648,0
MSFT.US,D,19880531,000000,0.27821,0.28607,0.27009,0.28607,61788143,0
MSFT.US,D,19880601,000000,0.28607,0.29405,0.28607,0.29405,134362448,0
MSFT.US,D,19880602,000000,0.29405,0.29405,0.29405,0.29405,88692952,0
MSFT.US,D,19880603,000000,0.29405,0.29405,0.29405,0.29405,48860905,0
MSFT.US,D,19880606,000000,0.29405,0.30189,0.29405,0.30189,114668613,0
MSFT.US,D,19880607,000000,0.30189,0.30978,0.30189,0.30189,115254376,0
MSFT.US,D,19880608,000000,0.30189,0.30978,0.30189,0.30978,92975099,0
MSFT.US,D,19880609,000000,0.30978,0.30978,0.30189,0.30189,97156254,0
MSFT.US,D,19880610,000000,0.30189,0.30978,0.30189,0.30978,63141464,0
MSFT.US,D,19880613,000000,0.30978,0.30978,0.30978,0.30978,43649615,0
MSFT.US,D,19880614,000000,0.30978,0.31787,0.30978,0.30978,84693592,0
MSFT.US,D,19880615,000000,0.30978,0.31787,0.30978,0.31787,71584563,0
MSFT.US,D,19880616,000000,0.30978,0.31787,0.30978,0.31787,103397678,0
MSFT.US,D,19880617,000000,0.31787,0.31787,0.30978,0.30978,59061310,0
MSFT.US,D,19880620,000000,0.30978,0.30978,0.30978,0.30978,39468459,0
MSFT.US,D,19880621,000000,0.30978,0.31787,0.30978,0.31787,55708303,0
MSFT.US,D,19880622,000000,0.32579,0.33368,0.31787,0.33368,178597829,0
MSFT.US,D,19880623,000000,0.33368,0.33368,0.32579,0.32579,57586793,0
MSFT.US,D,19880624,000000,0.32579,0.32579,0.32579,0.32579,40054223,0
MSFT.US,D,19880627,000000,0.32579,0.32579,0.31787,0.31787,33146237,0
MSFT.US,D,19880628,000000,0.31787,0.32579,0.31787,0.32579,45083732,0
MSFT.US,D,19880629,000000,0.32579,0.32579,0.32579,0.32579,69867665,0
MSFT.US,D,19880630,000000,0.32579,0.33368,0.32579,0.33368,44255587,0
MSFT.US,D,19880701,000000,0.33368,0.33368,0.33368,0.33368,60232839,0
MSFT.US,D,19880705,000000,0.33368,0.34163,0.33368,0.34163,67464007,0
MSFT.US,D,19880706,000000,0.34163,0.34971,0.34163,0.34163,125373983,0
MSFT.US,D,19880707,000000,0.34163,0.34163,0.33368,0.34163,95984725,0
MSFT.US,D,19880708,000000,0.33368,0.34163,0.33368,0.34163,56233472,0
MSFT.US,D,19880711,000000,0.34163,0.34163,0.33368,0.33368,92247948,0
MSFT.US,D,19880712,000000,0.33368,0.33368,0.31787,0.32579,126242527,0
MSFT.US,D,19880713,000000,0.32579,0.33368,0.32579,0.33368,80552831,0
MSFT.US,D,19880714,000000,0.33368,0.33368,0.32579,0.33368,48881109,0
MSFT.US,D,19880715,000000,0.33368,0.33368,0.32579,0.33368,44295975,0
MSFT.US,D,19880718,000000,0.33368,0.33368,0.33368,0.33368,28197533,0
MSFT.US,D,19880719,000000,0.33368,0.33368,0.32579,0.32579,51143377,0
MSFT.US,D,19880720,000000,0.32579,0.32579,0.31787,0.31787,155833773,0
MSFT.US,D,19880721,000000,0.31787,0.31787,0.30189,0.30189,180860099,0
MSFT.US,D,19880722,000000,0.30189,0.30978,0.30189,0.30189,96530084,0
MSFT.US,D,19880725,000000,0.30978,0.30978,0.30189,0.30189,73927621,0
MSFT.US,D,19880726,000000,0.28607,0.29405,0.27821,0.28607,321160995,0
MSFT.US,D,19880727,000000,0.28607,0.29405,0.28607,0.28607,95580744,0
MSFT.US,D,19880728,000000,0.28607,0.28607,0.28607,0.28607,81279995,0
MSFT.US,D,19880729,000000,0.28607,0.29405,0.28607,0.29405,83299869,0
MSFT.US,D,19880801,000000,0.29405,0.29405,0.28607,0.28607,72695502,0
MSFT.US,D,19880802,000000,0.28607,0.29405,0.27821,0.28607,91843965,0
MSFT.US,D,19880803,000000,0.28607,0.28607,0.27821,0.27821,129029962,0
MSFT.US,D,19880804,000000,0.27821,0.27821,0.27821,0.27821,75038557,0
MSFT.US,D,19880805,000000,0.27821,0.27821,0.25425,0.26221,282783261,0
MSFT.US,D,19880808,000000,0.26221,0.26221,0.26221,0.26221,208047671,0
MSFT.US,D,19880809,000000,0.26221,0.26221,0.25425,0.25425,194736665,0
MSFT.US,D,19880810,000000,0.25425,0.25425,0.2464,0.2464,158742406,0
MSFT.US,D,19880811,000000,0.25425,0.25425,0.2464,0.25425,172679582,0
MSFT.US,D,19880812,000000,0.25425,0.26221,0.25425,0.25425,81724362,0
MSFT.US,D,19880815,000000,0.25425,0.26221,0.2464,0.25425,57627188,0
MSFT.US,D,19880816,000000,0.2464,0.26221,0.2464,0.26221,127474657,0
MSFT.US,D,19880817,000000,0.26221,0.27009,0.25425,0.26221,82916094,0
MSFT.US,D,19880818,000000,0.26221,0.26221,0.26221,0.26221,44922140,0
MSFT.US,D,19880819,000000,0.26221,0.26221,0.2464,0.2464,94510206,0
MSFT.US,D,19880822,000000,0.2464,0.2464,0.23841,0.23841,154541053,0
MSFT.US,D,19880823,000000,0.23841,0.2464,0.23841,0.2464,123879270,0
MSFT.US,D,19880824,000000,0.2464,0.25425,0.2464,0.25425,143896288,0
MSFT.US,D,19880825,000000,0.2464,0.25425,0.2464,0.25425,101882770,0
MSFT.US,D,19880826,000000,0.25425,0.25425,0.25425,0.25425,34297571,0
MSFT.US,D,19880829,000000,0.25425,0.26221,0.25425,0.25425,49143689,0
MSFT.US,D,19880830,000000,0.25425,0.26221,0.25425,0.25425,29409460,0
MSFT.US,D,19880831,000000,0.25425,0.25425,0.2464,0.2464,100832431,0
MSFT.US,D,19880901,000000,0.2464,0.2464,0.23841,0.23841,115557365,0
MSFT.US,D,19880902,000000,0.2464,0.25425,0.2464,0.25425,161772224,0
MSFT.US,D,19880906,000000,0.25425,0.26221,0.25425,0.25425,95035371,0
MSFT.US,D,19880907,000000,0.26221,0.26221,0.25425,0.25425,101155613,0
MSFT.US,D,19880908,000000,0.25425,0.26221,0.25425,0.25425,97075453,0
MSFT.US,D,19880909,000000,0.25425,0.27009,0.25425,0.27009,155874171,0
MSFT.US,D,19880912,000000,0.26221,0.27009,0.26221,0.26221,60677207,0
MSFT.US,D,19880913,000000,0.26221,0.27009,0.26221,0.27009,56960633,0
MSFT.US,D,19880914,000000,0.27009,0.27009,0.26221,0.27009,111113621,0
MSFT.US,D,19880915,000000,0.27009,0.27009,0.25425,0.26221,102286749,0
MSFT.US,D,19880916,000000,0.26221,0.26221,0.25425,0.25425,68312354,0
MSFT.US,D,19880919,000000,0.26221,0.26221,0.25425,0.25425,62697093,0
MSFT.US,D,19880920,000000,0.25425,0.26221,0.25425,0.26221,75220351,0
MSFT.US,D,19880921,000000,0.26221,0.27009,0.26221,0.26221,22521666,0
MSFT.US,D,19880922,000000,0.27009,0.27009,0.26221,0.27009,83724047,0
MSFT.US,D,19880923,000000,0.27009,0.27009,0.26221,0.26221,49224485,0
MSFT.US,D,19880926,000000,0.26221,0.27009,0.25425,0.26221,70433230,0
MSFT.US,D,19880927,000000,0.25425,0.26221,0.25425,0.25425,49608265,0
